Continent,Country,GCAM_basin_ID,WHYClass,Basin_long_name,GLU_code,GLU_name,ISO,ISO_NUM,Country_name,desal
"NAm",Nicaragua,135,30,Southern_Central_America,GLU135,CntAmer,NIC,558,Nicaragua,1
Af,Niger,149,30,Niger,GLU149,NigerR,MLI,466,Mali,1
Af,Niger,149,10,Niger,GLU149,NigerR,MLI,466,Mali,1
Af,Niger,151,10,Lake_Chad,GLU151,LChad,TCD,148,Chad,0
Af,Niger,151,30,Lake_Chad,GLU151,LChad,TCD,148,Chad,0
Af,Niger,144,10,Africa_North_Interior,GLU144,AfrIntN,DZA,12,Algeria,0
Af,Niger,144,30,Africa_North_Interior,GLU144,AfrIntN,DZA,12,Algeria,0
Af,Nigeria,149,10,Niger,GLU149,NigerR,MLI,466,Mali,1
Af,Nigeria,162,10,Gulf_of_Guinea,GLU162,GuineaGulf,GAB,266,Gabon,1
Af,Nigeria,142,10,Africa_West_Coast,GLU142,AfrCstW,CIV,384,Cote dIvoire,1
Af,Nigeria,162,30,Gulf_of_Guinea,GLU162,GuineaGulf,GAB,266,Gabon,1
Af,Nigeria,149,30,Niger,GLU149,NigerR,MLI,466,Mali,1
Af,Nigeria,142,30,Africa_West_Coast,GLU142,AfrCstW,CIV,384,Cote dIvoire,1
Af,Nigeria,151,30,Lake_Chad,GLU151,LChad,TCD,148,Chad,0
Af,Nigeria,151,10,Lake_Chad,GLU151,LChad,TCD,148,Chad,0
Oc,Norfolk Island,201,20,New_Zealand,GLU201,NewZealand,NZL,554,New Zealand,0
As,North Korea,65,10,North_and_South_Korea,GLU065,Korea,KOR,410,"Korea, Republic of",1
As,North Korea,66,20,Bo_Hai_Korean_Bay_North_Coast,GLU066,BoHai,CHN,156,China,1
As,North Korea,65,30,North_and_South_Korea,GLU065,Korea,KOR,410,"Korea, Republic of",1
As,North Korea,66,30,Bo_Hai_Korean_Bay_North_Coast,GLU066,BoHai,CHN,156,China,1
As,North Korea,37,30,Russia_South_East_Coast,GLU037,RusCstSE,RUS,643,Russian Federation,1
As,North Korea,43,30,Amur,GLU043,AmurR,RUS,643,Russian Federation,0
Eu,Norway,8,30,Scandinavia_North_Coast,GLU008,ScndnvN,NOR,578,Norway,1
Eu,Norway,12,30,Sweden,GLU012,Sweden,SWE,752,Sweden,1
Eu,Norway,11,30,Iceland,GLU011,Iceland,ISL,352,Iceland,0
Eu,Norway,1,30,Arctic_Ocean_Islands,GLU001,ArcticIsl,GRL,304,Greenland,0
As,Oman,94,10,Arabian_Peninsula,GLU094,ArabianP,SAU,682,Saudi Arabia,1
As,Oman,94,20,Arabian_Peninsula,GLU094,ArabianP,SAU,682,Saudi Arabia,1
As,Oman,88,20,Persian_Gulf_Coast,GLU088,PersianGulf,IRN,364,"Iran, Islamic Republic of",1
As,Oman,94,30,Arabian_Peninsula,GLU094,ArabianP,SAU,682,Saudi Arabia,1
As,Pakistan,104,10,Arabian_Sea_Coast,GLU104,ArabianSea,PAK,586,Pakistan,1
As,Pakistan,89,10,Indus,GLU089,IndusR,PAK,586,Pakistan,1
As,Pakistan,107,10,Sabarmati,GLU107,SabarmatiR,IND,356,India,1
As,Pakistan,102,10,HamuniMashkel,GLU102,HamuMashR,PAK,586,Pakistan,0
As,Pakistan,97,10,Helmand,GLU097,Helmand,AFG,4,Afghanistan,0
As,Pakistan,107,20,Sabarmati,GLU107,SabarmatiR,IND,356,India,1
As,Pakistan,89,20,Indus,GLU089,IndusR,PAK,586,Pakistan,1
As,Pakistan,58,20,Amu_Darya,GLU058,AmuDaryaR,UZB,860,Uzbekistan,0
As,Pakistan,104,30,Arabian_Sea_Coast,GLU104,ArabianSea,PAK,586,Pakistan,1
As,Pakistan,89,30,Indus,GLU089,IndusR,PAK,586,Pakistan,1
As,Pakistan,102,30,HamuniMashkel,GLU102,HamuMashR,PAK,586,Pakistan,0
As,Pakistan,97,30,Helmand,GLU097,Helmand,AFG,4,Afghanistan,0
As,Pakistan,85,30,Tarim_Interior,GLU085,Tarim,CHN,156,China,0
As,Pakistan,58,30,Amu_Darya,GLU058,AmuDaryaR,UZB,860,Uzbekistan,0
Af,Palestinian Territory,75,10,Mediterranean_Sea_East_Coast,GLU075,MeditE,TUR,792,Turkey,1
Af,Palestinian Territory,95,10,Dead_Sea,GLU095,DeadSea,JOR,400,Jordan,1
Af,Palestinian Territory,75,20,Mediterranean_Sea_East_Coast,GLU075,MeditE,TUR,792,Turkey,1
Af,Palestinian Territory,95,20,Dead_Sea,GLU095,DeadSea,JOR,400,Jordan,1
SA,Panama,135,20,Southern_Central_America,GLU135,CntAmer,NIC,558,Nicaragua,1
SA,Panama,143,30,Caribbean_Coast,GLU143,SAmerCstN,VEN,862,Venezuela,1
SA,Panama,157,30,Colombia_Ecuador_Pacific_Coast,GLU157,ColEcuaCst,ECU,218,Ecuador,1
SA,Panama,143,20,Caribbean_Coast,GLU143,SAmerCstN,VEN,862,Venezuela,1
SA,Panama,157,20,Colombia_Ecuador_Pacific_Coast,GLU157,ColEcuaCst,ECU,218,Ecuador,1
SA,Panama,135,10,Southern_Central_America,GLU135,CntAmer,NIC,558,Nicaragua,1
Oc,Papua New Guinea,167,10,Irian_Jaya_Coast,GLU167,IrianJaya,IDN,360,Indonesia,1
Oc,Papua New Guinea,181,10,Fly,GLU181,FlyR,PNG,598,Papua New Guinea,0
Oc,Papua New Guinea,173,10,Papua_New_Guinea_Coast,GLU173,PapuaCst,PNG,598,Papua New Guinea,0
Oc,Papua New Guinea,178,10,Sepik,GLU178,SepikR,PNG,598,Papua New Guinea,0
Oc,Papua New Guinea,185,20,South_Pacific_Islands,GLU185,NewCaledn,NCL,540,New Caledonia,0
Oc,Papua New Guinea,173,20,Papua_New_Guinea_Coast,GLU173,PapuaCst,PNG,598,Papua New Guinea,0
Oc,Papua New Guinea,181,20,Fly,GLU181,FlyR,PNG,598,Papua New Guinea,0
Oc,Papua New Guinea,178,20,Sepik,GLU178,SepikR,PNG,598,Papua New Guinea,0
Oc,Papua New Guinea,167,20,Irian_Jaya_Coast,GLU167,IrianJaya,IDN,360,Indonesia,1
SA,Paraguay,206,10,La_Plata,GLU206,RioLaPlata,BRA,76,Brazil,0
SA,Paraguay,206,30,La_Plata,GLU206,RioLaPlata,BRA,76,Brazil,0
SA,Peru,180,20,Peru_Pacific_Coast,GLU180,PeruCst,PER,604,Peru,1
SA,Peru,207,20,North_Chile_Pacific_Coast,GLU207,ChileCstN,CHL,152,Chile,1
SA,Peru,180,30,Peru_Pacific_Coast,GLU180,PeruCst,PER,604,Peru,1
SA,Peru,200,20,La_Puna_Region,GLU200,LaPuna,BOL,68,Bolivia,1
SA,Peru,168,20,Amazon,GLU168,AmazonR,BRA,76,Brazil,0
SA,Peru,168,30,Amazon,GLU168,AmazonR,BRA,76,Brazil,0
SA,Peru,168,10,Amazon,GLU168,AmazonR,BRA,76,Brazil,0
SA,Peru,157,30,Colombia_Ecuador_Pacific_Coast,GLU157,ColEcuaCst,ECU,218,Ecuador,1
As,Philippines,159,20,North_Borneo_Coast,GLU159,BorneoCstN,MYS,458,Malaysia,1
As,Philippines,119,20,Philippines,GLU119,Phlppns,PHL,608,Philippines,0
As,Philippines,119,30,Philippines,GLU119,Phlppns,PHL,608,Philippines,0
Eu,Poland,30,30,Wisla,GLU030,WislaR,POL,616,Poland,0
Eu,Poland,54,30,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Poland,29,30,Oder,GLU029,OderR,POL,616,Poland,0
Eu,Poland,29,10,Oder,GLU029,OderR,POL,616,Poland,0
Eu,Poland,54,10,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Poland,30,10,Wisla,GLU030,WislaR,POL,616,Poland,0
Eu,Poland,31,30,Elbe,GLU031,ElbeR,DEU,276,Germany,0
Eu,Poland,35,10,Neman,GLU035,NemanR,LTU,440,Lithuania,0
Eu,Poland,33,10,Poland_Coast,GLU033,PolandCst,POL,616,Poland,1
Eu,Poland,12,10,Sweden,GLU012,Sweden,SWE,752,Sweden,1
Eu,Portugal,60,30,Spain_Portugal_Atlantic_Coast,GLU060,IberiaCst,ESP,724,Spain,1
Eu,Portugal,81,30,Guadiana,GLU081,GuadianaR,ESP,724,Spain,0
Eu,Portugal,60,20,Spain_Portugal_Atlantic_Coast,GLU060,IberiaCst,ESP,724,Spain,1
Eu,Portugal,71,20,Tagus,GLU071,TagusR,ESP,724,Spain,0
Eu,Portugal,81,20,Guadiana,GLU081,GuadianaR,ESP,724,Spain,0
Eu,Portugal,71,30,Tagus,GLU071,TagusR,ESP,724,Spain,0
Eu,Portugal,74,30,Douro,GLU074,DouroR,ESP,724,Spain,0
Af,Portugal,86,20,Africa_North_West_Coast,GLU086,AfrCstNW,MAR,504,Morocco,1
As,Qatar,94,10,Arabian_Peninsula,GLU094,ArabianP,SAU,682,Saudi Arabia,1
Eu,Romania,54,10,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Romania,54,30,Danube,GLU054,DanubeR,ROM,642,Romania,0
As,Russian Federation,45,20,Caspian_Sea_Coast,GLU045,CaspianNE,KAZ,398,Kazakhstan,1
As,Russian Federation,72,20,Caspian_Sea_South_West_Coast,GLU072,CaspianSW,IRN,364,"Iran, Islamic Republic of",1
As,Russian Federation,70,20,Black_Sea_South_Coast,GLU070,BlackSeaS,TUR,792,Turkey,1
As,Russian Federation,45,30,Caspian_Sea_Coast,GLU045,CaspianNE,KAZ,398,Kazakhstan,1
As,Russian Federation,70,30,Black_Sea_South_Coast,GLU070,BlackSeaS,TUR,792,Turkey,1
As,Russian Federation,45,10,Caspian_Sea_Coast,GLU045,CaspianNE,KAZ,398,Kazakhstan,1
As,Russian Federation,47,20,Black_Sea_North_Coast,GLU047,BlackSeaN,UKR,804,Ukraine,0
As,Russian Federation,47,30,Black_Sea_North_Coast,GLU047,BlackSeaN,UKR,804,Ukraine,0
As,Russian Federation,47,10,Black_Sea_North_Coast,GLU047,BlackSeaN,UKR,804,Ukraine,0
As,Russian Federation,53,10,Don,GLU053,DonR,RUS,643,Russian Federation,0
As,Russian Federation,18,30,Volga,GLU018,VolgaR,RUS,643,Russian Federation,0
As,Russian Federation,18,10,Volga,GLU018,VolgaR,RUS,643,Russian Federation,0
As,Russian Federation,53,20,Don,GLU053,DonR,RUS,643,Russian Federation,0
As,Russian Federation,53,30,Don,GLU053,DonR,RUS,643,Russian Federation,0
As,Russian Federation,39,10,Dnieper,GLU039,DnieperR,UKR,804,Ukraine,0
As,Russian Federation,38,30,Ural,GLU038,UralR,RUS,643,Russian Federation,0
As,Russian Federation,76,30,Syr_Darya,GLU076,SyrDaryaR,KAZ,398,Kazakhstan,0
As,Russian Federation,38,10,Ural,GLU038,UralR,RUS,643,Russian Federation,0
As,Russian Federation,56,30,Ob,GLU056,ObR,RUS,643,Russian Federation,0
As,Russian Federation,33,10,Poland_Coast,GLU033,PolandCst,POL,616,Poland,1
As,Russian Federation,30,10,Wisla,GLU030,WislaR,POL,616,Poland,0
As,Russian Federation,35,10,Neman,GLU035,NemanR,LTU,440,Lithuania,0
As,Russian Federation,25,10,Daugava,GLU025,DaugavaR,BLR,112,Belarus,0
As,Russian Federation,22,10,Narva,GLU022,NarvaR,RUS,643,Russian Federation,0
As,Russian Federation,17,10,Neva,GLU017,NevaR,RUS,643,Russian Federation,0
As,Russian Federation,18,20,Volga,GLU018,VolgaR,RUS,643,Russian Federation,0
As,Russian Federation,20,10,Baltic_Sea_Coast,GLU020,BalticSea,LVA,428,Latvia,0
As,Russian Federation,14,10,Northern_Dvina,GLU014,DvinaRN,RUS,643,Russian Federation,0
As,Russian Federation,17,30,Neva,GLU017,NevaR,RUS,643,Russian Federation,0
As,Russian Federation,9,10,Russia_Barents_Sea_Coast,GLU009,BarentsSea,RUS,643,Russian Federation,0
As,Russian Federation,43,10,Amur,GLU043,AmurR,RUS,643,Russian Federation,0
As,Russian Federation,13,30,Finland,GLU013,Finland,FIN,246,Finland,1
As,Russian Federation,20,30,Baltic_Sea_Coast,GLU020,BalticSea,LVA,428,Latvia,0
As,Russian Federation,14,20,Northern_Dvina,GLU014,DvinaRN,RUS,643,Russian Federation,0
As,Russian Federation,56,20,Ob,GLU056,ObR,RUS,643,Russian Federation,0
As,Russian Federation,9,30,Russia_Barents_Sea_Coast,GLU009,BarentsSea,RUS,643,Russian Federation,0
As,Russian Federation,9,20,Russia_Barents_Sea_Coast,GLU009,BarentsSea,RUS,643,Russian Federation,0
As,Russian Federation,8,30,Scandinavia_North_Coast,GLU008,ScndnvN,NOR,578,Norway,1
As,Russian Federation,14,30,Northern_Dvina,GLU014,DvinaRN,RUS,643,Russian Federation,0
As,Russian Federation,4,10,Siberia_West_Coast,GLU004,SiberiaW,RUS,643,Russian Federation,0
As,Russian Federation,42,10,Gobi_Interior,GLU042,Gobi,CHN,156,China,0
As,Russian Federation,56,10,Ob,GLU056,ObR,RUS,643,Russian Federation,0
As,Russian Federation,48,10,Yenisei,GLU048,YeniseiR,RUS,643,Russian Federation,0
As,Russian Federation,6,10,Lena,GLU006,LenaR,RUS,643,Russian Federation,0
As,Russian Federation,12,30,Sweden,GLU012,Sweden,SWE,752,Sweden,1
As,Russian Federation,1,30,Arctic_Ocean_Islands,GLU001,ArcticIsl,GRL,304,Greenland,0
As,Russian Federation,5,10,Kara_Sea_Coast,GLU005,KaraSea,RUS,643,Russian Federation,0
As,Russian Federation,3,10,Siberia_North_Coast,GLU003,SiberiaN,RUS,643,Russian Federation,0
As,Russian Federation,37,20,Russia_South_East_Coast,GLU037,RusCstSE,RUS,643,Russian Federation,1
As,Russian Federation,43,20,Amur,GLU043,AmurR,RUS,643,Russian Federation,0
As,Russian Federation,4,20,Siberia_West_Coast,GLU004,SiberiaW,RUS,643,Russian Federation,0
As,Russian Federation,48,20,Yenisei,GLU048,YeniseiR,RUS,643,Russian Federation,0
As,Russian Federation,5,20,Kara_Sea_Coast,GLU005,KaraSea,RUS,643,Russian Federation,0
As,Russian Federation,37,30,Russia_South_East_Coast,GLU037,RusCstSE,RUS,643,Russian Federation,1
As,Russian Federation,43,30,Amur,GLU043,AmurR,RUS,643,Russian Federation,0
As,Russian Federation,51,30,Japan,GLU051,Japan,JPN,392,Japan,1
As,Russian Federation,4,30,Siberia_West_Coast,GLU004,SiberiaW,RUS,643,Russian Federation,0
As,Russian Federation,42,30,Gobi_Interior,GLU042,Gobi,CHN,156,China,0
As,Russian Federation,48,30,Yenisei,GLU048,YeniseiR,RUS,643,Russian Federation,0
As,Russian Federation,6,30,Lena,GLU006,LenaR,RUS,643,Russian Federation,0
As,Russian Federation,3,30,Siberia_North_Coast,GLU003,SiberiaN,RUS,643,Russian Federation,0
As,Russian Federation,5,30,Kara_Sea_Coast,GLU005,KaraSea,RUS,643,Russian Federation,0
Af,Rwanda,183,20,Congo,GLU183,CongoR,COD,180,"Congo, The Democratic Republic of the",0
Af,Rwanda,183,30,Congo,GLU183,CongoR,COD,180,"Congo, The Democratic Republic of the",0
Af,Rwanda,87,30,Nile,GLU087,NileR,SDN,736,Sudan,0
Af,Rwanda,87,20,Nile,GLU087,NileR,SDN,736,Sudan,0
"NAm",Saint Kitts and Nevis,101,20,Caribbean,GLU101,Caribbean,CUB,192,Cuba,1
"NAm",Saint Lucia,101,20,Caribbean,GLU101,Caribbean,CUB,192,Cuba,1
"NAm",Saint Vincent and the Grenadines,101,20,Caribbean,GLU101,Caribbean,CUB,192,Cuba,1
Eu,San Marino,69,10,Tiber,GLU069,TiberR,ITA,380,Italy,1
Eu,San Marino,69,30,Tiber,GLU069,TiberR,ITA,380,Italy,1
Eu,San Marino,50,10,Italy_East_Coast,GLU050,ItalyCstE,ITA,380,Italy,1
Eu,San Marino,50,30,Italy_East_Coast,GLU050,ItalyCstE,ITA,380,Italy,1
Af,Sao Tome and Principe,162,30,Gulf_of_Guinea,GLU162,GuineaGulf,GAB,266,Gabon,1
As,Saudi Arabia,93,10,Red_Sea_East_Coast,GLU093,RedSeaE,SAU,682,Saudi Arabia,1
As,Saudi Arabia,94,10,Arabian_Peninsula,GLU094,ArabianP,SAU,682,Saudi Arabia,1
As,Saudi Arabia,84,10,Tigris_Euphrates,GLU084,TigrEuphR,IRQ,368,Iraq,0
As,Saudi Arabia,99,10,Eastern_Jordan_Syria,GLU099,EJrdnSyr,SAU,682,Saudi Arabia,1
As,Saudi Arabia,98,10,Sinai_Peninsula,GLU098,SinaiP,EGY,818,Egypt,1
As,Saudi Arabia,98,20,Sinai_Peninsula,GLU098,SinaiP,EGY,818,Egypt,1
As,Saudi Arabia,99,20,Eastern_Jordan_Syria,GLU099,EJrdnSyr,SAU,682,Saudi Arabia,1
As,Saudi Arabia,93,30,Red_Sea_East_Coast,GLU093,RedSeaE,SAU,682,Saudi Arabia,1
As,Saudi Arabia,94,30,Arabian_Peninsula,GLU094,ArabianP,SAU,682,Saudi Arabia,1
As,Saudi Arabia,98,30,Sinai_Peninsula,GLU098,SinaiP,EGY,818,Egypt,1
As,Saudi Arabia,99,30,Eastern_Jordan_Syria,GLU099,EJrdnSyr,SAU,682,Saudi Arabia,1
As,Saudi Arabia,84,30,Tigris_Euphrates,GLU084,TigrEuphR,IRQ,368,Iraq,0
Af,Senegal,142,10,Africa_West_Coast,GLU142,AfrCstW,CIV,384,Cote dIvoire,1
Af,Senegal,142,30,Africa_West_Coast,GLU142,AfrCstW,CIV,384,Cote dIvoire,1
Af,Senegal,152,30,Senegal,GLU152,SenegalR,MRT,478,Mauritania,1
Af,Senegal,152,10,Senegal,GLU152,SenegalR,MRT,478,Mauritania,1
Af,Senegal,86,10,Africa_North_West_Coast,GLU086,AfrCstNW,MAR,504,Morocco,1
Eu,Serbia,55,20,Adriatic_Sea_Greece_Black_Sea_Coast,GLU055,AdrBlkSea,GRC,300,Greece,1
Eu,Serbia,54,20,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Serbia,54,30,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Serbia,54,10,Danube,GLU054,DanubeR,ROM,642,Romania,0
Af,Seychelles,177,30,Madagascar,GLU177,Madagascar,MDG,450,Madagascar,1
Af,Sierra Leone,142,10,Africa_West_Coast,GLU142,AfrCstW,CIV,384,Cote dIvoire,1
Af,Sierra Leone,142,30,Africa_West_Coast,GLU142,AfrCstW,CIV,384,Cote dIvoire,1
Af,Sierra Leone,149,30,Niger,GLU149,NigerR,MLI,466,Mali,1
As,Singapore,139,30,Peninsula_Malaysia,GLU139,MalaysiaP,MYS,458,Malaysia,1
Eu,Slovakia,54,10,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Slovakia,54,30,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Slovakia,30,30,Wisla,GLU030,WislaR,POL,616,Poland,0
Eu,Slovenia,55,20,Adriatic_Sea_Greece_Black_Sea_Coast,GLU055,AdrBlkSea,GRC,300,Greece,1
Eu,Slovenia,54,20,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Slovenia,50,10,Italy_East_Coast,GLU050,ItalyCstE,ITA,380,Italy,1
Eu,Slovenia,55,10,Adriatic_Sea_Greece_Black_Sea_Coast,GLU055,AdrBlkSea,GRC,300,Greece,1
Eu,Slovenia,50,20,Italy_East_Coast,GLU050,ItalyCstE,ITA,380,Italy,1
Eu,Slovenia,54,10,Danube,GLU054,DanubeR,ROM,642,Romania,0
Oc,Solomon Islands,185,20,South_Pacific_Islands,GLU185,NewCaledn,NCL,540,New Caledonia,0
Oc,Solomon Islands,176,20,Solomon_Islands,GLU176,SolomonIsl,SLB,90,Solomon Islands,0
Oc,Solomon Islands,173,20,Papua_New_Guinea_Coast,GLU173,PapuaCst,PNG,598,Papua New Guinea,0
Af,Somalia,171,10,Africa_East_Central_Coast,GLU171,AfrCstE,TZA,834,Tanzania,1
Af,Somalia,170,10,Shebelli_Juba,GLU170,ShebJubR,ETH,231,Ethiopia,0
Af,Somalia,170,20,Shebelli_Juba,GLU170,ShebJubR,ETH,231,Ethiopia,0
Af,Somalia,100,10,Africa_Red_Sea_Gulf_of_Aden_Coast,GLU100,AfrCstNE,SOM,706,Somalia,1
Af,Somalia,100,20,Africa_Red_Sea_Gulf_of_Aden_Coast,GLU100,AfrCstNE,SOM,706,Somalia,1
Af,South Africa,204,20,South_Africa_West_Coast,GLU204,AfrCstSSW,ZAF,710,South Africa,1
Af,South Africa,198,20,South_Africa_South_Coast,GLU198,AfrCstS,ZAF,710,South Africa,1
Af,South Africa,198,30,South_Africa_South_Coast,GLU198,AfrCstS,ZAF,710,South Africa,1
Af,South Africa,204,30,South_Africa_West_Coast,GLU204,AfrCstSSW,ZAF,710,South Africa,1
Af,South Africa,198,10,South_Africa_South_Coast,GLU198,AfrCstS,ZAF,710,South Africa,1
Af,South Africa,194,10,Orange,GLU194,OrangeR,ZAF,710,South Africa,0
Af,South Africa,204,10,South_Africa_West_Coast,GLU204,AfrCstSSW,ZAF,710,South Africa,1
Af,South Africa,194,30,Orange,GLU194,OrangeR,ZAF,710,South Africa,0
Af,South Africa,194,20,Orange,GLU194,OrangeR,ZAF,710,South Africa,0
Af,South Africa,199,30,Limpopo,GLU199,LimpopoR,ZAF,710,South Africa,0
Af,South Africa,199,10,Limpopo,GLU199,LimpopoR,ZAF,710,South Africa,0
Af,South Africa,199,20,Limpopo,GLU199,LimpopoR,ZAF,710,South Africa,0
As,South Korea,65,10,North_and_South_Korea,GLU065,Korea,KOR,410,"Korea, Republic of",1
As,South Korea,65,20,North_and_South_Korea,GLU065,Korea,KOR,410,"Korea, Republic of",1
As,South Korea,65,30,North_and_South_Korea,GLU065,Korea,KOR,410,"Korea, Republic of",1
Af,South Sudan,87,30,Nile,GLU087,NileR,SDN,736,Sudan,0
Af,South Sudan,183,30,Congo,GLU183,CongoR,COD,180,"Congo, The Democratic Republic of the",0
Af,South Sudan,179,30,Rift_Valley,GLU179,RiftValley,ETH,231,Ethiopia,0
Af,South Sudan,87,10,Nile,GLU087,NileR,SDN,736,Sudan,0
Af,South Sudan,87,20,Nile,GLU087,NileR,SDN,736,Sudan,0
Af,South Sudan,179,20,Rift_Valley,GLU179,RiftValley,ETH,231,Ethiopia,0
Af,South Sudan,179,10,Rift_Valley,GLU179,RiftValley,ETH,231,Ethiopia,0
Eu,Spain,67,20,Spain_South_and_East_Coast,GLU067,SpainCstSE,ESP,724,Spain,1
Eu,Spain,83,20,Guadalquivir,GLU083,GuadalqR,ESP,724,Spain,0
Eu,Spain,81,20,Guadiana,GLU081,GuadianaR,ESP,724,Spain,0
Eu,Spain,81,30,Guadiana,GLU081,GuadianaR,ESP,724,Spain,0
Eu,Spain,83,30,Guadalquivir,GLU083,GuadalqR,ESP,724,Spain,0
Eu,Spain,63,20,Mediterranean_Sea_Islands,GLU063,MeditIsl,ITA,380,Italy,1
Eu,Spain,71,30,Tagus,GLU071,TagusR,ESP,724,Spain,0
Eu,Spain,74,30,Douro,GLU074,DouroR,ESP,724,Spain,0
Eu,Spain,71,20,Tagus,GLU071,TagusR,ESP,724,Spain,0
Eu,Spain,74,20,Douro,GLU074,DouroR,ESP,724,Spain,0
Eu,Spain,73,20,Ebro,GLU073,EbroR,ESP,724,Spain,0
Eu,Spain,60,30,Spain_Portugal_Atlantic_Coast,GLU060,IberiaCst,ESP,724,Spain,1
Eu,Spain,73,30,Ebro,GLU073,EbroR,ESP,724,Spain,0
Eu,Spain,67,30,Spain_South_and_East_Coast,GLU067,SpainCstSE,ESP,724,Spain,1
Eu,Spain,60,20,Spain_Portugal_Atlantic_Coast,GLU060,IberiaCst,ESP,724,Spain,1
Eu,Spain,41,20,France_West_Coast,GLU041,FranceCstW,FRA,250,France,1
Eu,Spain,41,30,France_West_Coast,GLU041,FranceCstW,FRA,250,France,1
Eu,Spain,64,20,Gironde,GLU064,Gironde,FRA,250,France,0
Eu,Spain,64,30,Gironde,GLU064,Gironde,FRA,250,France,0
Eu,Spain,86,20,Africa_North_West_Coast,GLU086,AfrCstNW,MAR,504,Morocco,1
As,Sri Lanka,154,20,Sri_Lanka,GLU154,SriLanka,LKA,144,Sri Lanka,0
As,Sri Lanka,154,30,Sri_Lanka,GLU154,SriLanka,LKA,144,Sri Lanka,0
Af,Sudan,183,30,Congo,GLU183,CongoR,COD,180,"Congo, The Democratic Republic of the",0
Af,Sudan,87,30,Nile,GLU087,NileR,SDN,736,Sudan,0
Af,Sudan,151,30,Lake_Chad,GLU151,LChad,TCD,148,Chad,0
Af,Sudan,87,10,Nile,GLU087,NileR,SDN,736,Sudan,0
Af,Sudan,151,10,Lake_Chad,GLU151,LChad,TCD,148,Chad,0
Af,Sudan,87,20,Nile,GLU087,NileR,SDN,736,Sudan,0
Af,Sudan,144,30,Africa_North_Interior,GLU144,AfrIntN,DZA,12,Algeria,0
Af,Sudan,144,10,Africa_North_Interior,GLU144,AfrIntN,DZA,12,Algeria,0
Af,Sudan,100,30,Africa_Red_Sea_Gulf_of_Aden_Coast,GLU100,AfrCstNE,SOM,706,Somalia,1
Af,Sudan,100,10,Africa_Red_Sea_Gulf_of_Aden_Coast,GLU100,AfrCstNE,SOM,706,Somalia,1
SA,Suriname,161,30,Northeast_South_America_South_Atlantic_Coast,GLU161,SAmerCstNE,GUY,328,Guyana,1
SA,Suriname,168,30,Amazon,GLU168,AmazonR,BRA,76,Brazil,0
SA,Suriname,161,10,Northeast_South_America_South_Atlantic_Coast,GLU161,SAmerCstNE,GUY,328,Guyana,1
Af,Swaziland,198,10,South_Africa_South_Coast,GLU198,AfrCstS,ZAF,710,South Africa,1
Af,Swaziland,198,30,South_Africa_South_Coast,GLU198,AfrCstS,ZAF,710,South Africa,1
Af,Swaziland,198,20,South_Africa_South_Coast,GLU198,AfrCstS,ZAF,710,South Africa,1
Eu,Sweden,21,10,Denmark_Germany_Coast,GLU021,DnkGrmCst,DNK,208,Denmark,1
Eu,Sweden,12,10,Sweden,GLU012,Sweden,SWE,752,Sweden,1
Eu,Sweden,12,30,Sweden,GLU012,Sweden,SWE,752,Sweden,1
Eu,Sweden,21,30,Denmark_Germany_Coast,GLU021,DnkGrmCst,DNK,208,Denmark,1
Eu,Sweden,8,30,Scandinavia_North_Coast,GLU008,ScndnvN,NOR,578,Norway,1
Eu,Switzerland,62,20,Rhone,GLU062,RhoneR,FRA,250,France,0
Eu,Switzerland,57,20,Po,GLU057,PoR,ITA,380,Italy,0
Eu,Switzerland,57,30,Po,GLU057,PoR,ITA,380,Italy,0
Eu,Switzerland,62,30,Rhone,GLU062,RhoneR,FRA,250,France,0
Eu,Switzerland,57,10,Po,GLU057,PoR,ITA,380,Italy,0
Eu,Switzerland,32,20,Rhine,GLU032,RhineR,DEU,276,Germany,0
Eu,Switzerland,32,10,Rhine,GLU032,RhineR,DEU,276,Germany,0
Eu,Switzerland,32,30,Rhine,GLU032,RhineR,DEU,276,Germany,0
Eu,Switzerland,54,20,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Switzerland,54,30,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Switzerland,54,10,Danube,GLU054,DanubeR,ROM,642,Romania,0
As,Syria,95,10,Dead_Sea,GLU095,DeadSea,JOR,400,Jordan,1
As,Syria,84,10,Tigris_Euphrates,GLU084,TigrEuphR,IRQ,368,Iraq,0
As,Syria,75,10,Mediterranean_Sea_East_Coast,GLU075,MeditE,TUR,792,Turkey,1
As,Syria,99,20,Eastern_Jordan_Syria,GLU099,EJrdnSyr,SAU,682,Saudi Arabia,1
As,Syria,95,20,Dead_Sea,GLU095,DeadSea,JOR,400,Jordan,1
As,Syria,75,20,Mediterranean_Sea_East_Coast,GLU075,MeditE,TUR,792,Turkey,1
As,Syria,84,20,Tigris_Euphrates,GLU084,TigrEuphR,IRQ,368,Iraq,0
