year_number,depletion_limit,continent,country,gcam_basin_id,Basin_long_name,grid_id,grid_area,permeability,porosity,total_thickness,depth_to_water,orig_aqfr_sat_thickness,aqfr_sat_thickness,hydraulic_conductivity,transmissivity,radius_of_influence,areal_extent,max_drawdown,drawdown,drawdown_interference,total_head,well_yield,volume_produced_perwell,cumulative_vol_produced_perwell,number_of_wells,volume_produced_allwells,cumulative_vol_produced_allwells,available_volume,depleted_vol_fraction,well_installation_cost, annual_capital_cost,maintenance_cost,nonenergy_cost,power,energy,energy_cost_rate,energy_cost,total_cost_perwell,total_cost_allwells,unit_cost,unit_cost_per_km3,unit_cost_per_acreft,whyclass,total_well_length
132, 0.25, USA, USA, 76, USA, 76, 373129472.651, -14.215912747952675, 0.186768294744, 932.1878720357792, 229.4894399373276, 913.1195855060354, 189.5788465924161, 6.08257191075271e-08, 1.1531269671559275e-05, 76.05082580549556, 18170.11772722111, Max_Drawdown, 51.539887513370324, 0.0, 281.0293274506979, 0.0006309068655285106, 5451.035318166332, 719536.6619979561, 20535.33599796139, 111938841.79529999, 14775927116.979557, 63634167377.48515, 0.23220115428441246, 34372.398839878566, 102692792.59089518, 49409413.146299124, 152102205.7371943, 50973.768976250605, 122337045.54300146, 0.074, 9052941.370182108, 7847.699551805474, 161155147.1073764, 1.4396713823614251, 1439671382.3614252, 1775.8058567151706, 10, 419.0682865297437
133, 0.25, USA, USA, 76, USA, 76, 373129472.651, -14.215912747952675, 0.186768294744, 932.1878720357792, 231.0957082839504, 913.1195855060354, 187.97257824579333, 6.08257191075271e-08, 1.1433567244296286e-05, 76.05082580549556, 18170.11772722111, Max_Drawdown, 52.09634206918254, 0.0, 283.1920503531329, 0.0006309068655285106, 5451.035318166332, 724987.6973161225, 20535.33599796139, 111938841.79529999, 14887865958.774857, 63634167377.48515, 0.23396025393808226, 34372.398839878566, 102692792.59089518, 49409413.146299124, 152102205.7371943, 51366.04880906523, 123278517.14175655, 0.074, 9122610.268489985, 7851.092186740437, 161224816.0056843, 1.440293765952237, 1440293765.9522371, 1776.5735544267654, 10, 419.0682865297437
134, 0.25, USA, USA, 76, USA, 76, 373129472.651, -14.215912747952675, 0.186768294744, 932.1878720357792, 232.70197663057317, 913.1195855060354, 186.36630989917055, 6.08257191075271e-08, 1.1335864817033296e-05, 76.05082580549556, 18170.11772722111, Max_Drawdown, 52.66803156722699, 0.0, 285.3700081978002, 0.0006309068655285106, 5451.035318166332, 730438.7326342888, 20535.33599796139, 111938841.79529999, 14999804800.570156, 63634167377.48515, 0.23571935359175206, 34372.398839878566, 102692792.59089518, 49409413.146299124, 152102205.7371943, 51761.09199199979, 124226620.7807995, 0.074, 9192769.937779162, 7854.508720528642, 161294975.67497346, 1.4409205338208688, 1440920533.8208687, 1777.3466600573654, 10, 419.0682865297437
135, 0.25, USA, USA, 76, USA, 76, 373129472.651, -14.215912747952675, 0.186768294744, 932.1878720357792, 234.30824497719595, 913.1195855060354, 184.76004155254776, 6.08257191075271e-08, 1.1238162389770306e-05, 76.05082580549556, 18170.11772722111, Max_Drawdown, 53.2557050283208, 0.0, 287.56395000551674, 0.0006309068655285106, 5451.035318166332, 735889.7679524552, 20535.33599796139, 111938841.79529999, 15111743642.365456, 63634167377.48515, 0.23747845324542183, 34372.398839878566, 102692792.59089518, 49409413.146299124, 152102205.7371943, 52159.03438423464, 125181682.52216314, 0.074, 9263444.506640071, 7857.950328149181, 161365650.24383438, 1.4415519015188674, 1441551901.5188673, 1778.1254394854925, 10, 419.0682865297437
136, 0.25, USA, USA, 76, USA, 76, 373129472.651, -14.215912747952675, 0.186768294744, 932.1878720357792, 235.91451332381874, 913.1195855060354, 183.15377320592498, 6.08257191075271e-08, 1.1140459962507317e-05, 76.05082580549556, 18170.11772722111, Max_Drawdown, 53.86016784865813, 0.0, 289.77468117247685, 0.0006309068655285106, 5451.035318166332, 741340.8032706216, 20535.33599796139, 111938841.79529999, 15223682484.160755, 63634167377.48515, 0.23923755289909163, 34372.398839878566, 102692792.59089518, 49409413.146299124, 152102205.7371943, 52560.02207045038, 126144052.96908091, 0.074, 9334659.919711987, 7861.418273016456, 161436865.65690628, 1.442188100821359, 1442188100.8213592, 1778.91017860113, 10, 419.0682865297437
137, 0.25, USA, USA, 76, USA, 76, 373129472.651, -14.215912747952675, 0.186768294744, 932.1878720357792, 237.52078167044152, 913.1195855060354, 181.5475048593022, 6.08257191075271e-08, 1.1042757535244327e-05, 76.05082580549556, 18170.11772722111, Max_Drawdown, 54.4822876996386, 0.0, 292.00306937008014, 0.0006309068655285106, 5451.035318166332, 746791.8385887879, 20535.33599796139, 111938841.79529999, 15335621325.956055, 63634167377.48515, 0.24099665255276143, 34372.398839878566, 102692792.59089518, 49409413.146299124, 152102205.7371943, 52964.21243095274, 127114109.83428659, 0.074, 9406444.127737207, 7864.913916235167, 161508649.8649315, 1.4428293814248916, 1442829381.4248915, 1779.7011853999752, 10, 419.0682865297437
138, 0.25, USA, USA, 76, USA, 76, 373129472.651, -14.215912747952675, 0.186768294744, 932.1878720357792, 239.1270500170643, 913.1195855060354, 179.9412365126794, 6.08257191075271e-08, 1.0945055107981337e-05, 76.05082580549556, 18170.11772722111, Max_Drawdown, 55.12300123420887, 0.0, 294.2500512512732, 0.0006309068655285106, 5451.035318166332, 752242.8739069543, 20535.33599796139, 111938841.79529999, 15447560167.751354, 63634167377.48515, 0.2427557522064312, 34372.398839878566, 102692792.59089518, 49409413.146299124, 152102205.7371943, 53371.77535808479, 128092260.8594035, 0.074, 9478827.30359586, 7868.438727120455, 161581033.04079017, 1.4434760128773685, 1443476012.8773685, 1780.4987923639765, 10, 419.0682865297437
139, 0.25, USA, USA, 76, USA, 76, 373129472.651, -14.215912747952675, 0.186768294744, 932.1878720357792, 240.7333183636871, 913.1195855060354, 178.33496816605663, 6.08257191075271e-08, 1.0847352680718349e-05, 76.05082580549556, 18170.11772722111, Max_Drawdown, 55.78332173777651, 0.0, 296.5166401014636, 0.0006309068655285106, 5451.035318166332, 757693.9092251207, 20535.33599796139, 111938841.79529999, 15559499009.546654, 63634167377.48515, 0.244514851860101, 34372.398839878566, 102692792.59089518, 49409413.146299124, 152102205.7371943, 53782.89464396793, 129078947.14552303, 0.074, 9551842.088768704, 7871.994295199793, 161654047.825963, 1.444128286779812, 1444128286.7798119, 1781.3033591771625, 10, 419.0682865297437
140, 0.25, USA, USA, 76, USA, 76, 373129472.651, -14.215912747952675, 0.186768294744, 932.1878720357792, 242.33958671030987, 913.1195855060354, 176.72869981943384, 6.08257191075271e-08, 1.074965025345536e-05, 76.05082580549556, 18170.11772722111, Max_Drawdown, 56.46434789048468, 0.0, 298.80393460079455, 0.0006309068655285106, 5451.035318166332, 763144.944543287, 20535.33599796139, 111938841.79529999, 15671437851.341953, 63634167377.48515, 0.2462739515137708, 34372.398839878566, 102692792.59089518, 49409413.146299124, 152102205.7371943, 54197.769569824195, 130074646.96757807, 0.074, 9625523.875600776, 7875.582343958255, 161727729.61279508, 1.444786519307953, 1444786519.307953, 1782.115275835974, 10, 419.0682865297437
141, 0.25, USA, USA, 76, USA, 76, 373129472.651, -14.215912747952675, 0.186768294744, 932.1878720357792, 243.94585505693266, 913.1195855060354, 175.12243147281106, 6.08257191075271e-08, 1.065194782619237e-05, 76.05082580549556, 18170.11772722111, Max_Drawdown, 57.16727384347841, 0.0, 301.1131289004111, 0.0006309068655285106, 5451.035318166332, 768595.9798614534, 20535.33599796139, 111938841.79529999, 15783376693.137253, 63634167377.48515, 0.24803305116744057, 34372.398839878566, 102692792.59089518, 49409413.146299124, 152102205.7371943, 54616.61673363338, 131079880.16072011, 0.074, 9699911.131893288, 7879.204746645013, 161802116.86908758, 1.4454510541119536, 1445451054.1119537, 1782.9349662260126, 10, 419.0682865297437
142, 0.25, USA, USA, 76, USA, 76, 373129472.651, -14.215912747952675, 0.186768294744, 932.1878720357792, 245.55212340355544, 913.1195855060354, 173.51616312618827, 6.08257191075271e-08, 1.055424539892938e-05, 76.05082580549556, 18170.11772722111, Max_Drawdown, 57.893400856808555, 0.0, 303.445524260364, 0.0006309068655285106, 5451.035318166332, 774047.0151796198, 20535.33599796139, 111938841.79529999, 15895315534.932552, 63634167377.48515, 0.24979215082111036, 34372.398839878566, 102692792.59089518, 49409413.146299124, 152102205.7371943, 55039.67216104381, 132095213.18650514, 0.074, 9775045.77580138, 7882.863544529575, 161877251.5129957, 1.4461222656655401, 1446122265.6655402, 1783.7628922531305, 10, 419.0682865297437
1, 0.25, USA, USA, 77, USA, 77, 503828925.324, -12.988370071952192, 0.212083333327, 171.72187368518695, 36.07949927277442, 135.64237441241252, 135.64237441241252, 1.0271406757791214e-06, 0.00013932380011825, 170.05481624608328, 90850.58863610555, Max_Drawdown, 24.99374311543598, 0.001102322162960917, 61.0732423882104, 0.0031545343276425533, 27255.17659083166, 27255.17659083166, 5545.686966785044, 151148677.59719998, 151148677.59719998, 14493892012.008064, 0.010428439612491566, 14084.799355055848, 9174758.160538057, 5467692.174918093, 14642450.33545615, 14957.865454828432, 35898877.09158824, 0.074, 2656516.904777529, 3119.355157231723, 17298967.24023368, 0.11445000720637559, 114450007.20637558, 141.17179488892018, 10, 171.72187368518695
2, 0.25, USA, USA, 77, USA, 77, 503828925.324, -12.988370071952192, 0.212083333327, 171.72187368518695, 37.494037583229236, 135.64237441241252, 134.2278361019577, 1.0271406757791214e-06, 0.000137870870282134, 170.05481624608328, 90850.58863610555, Max_Drawdown, 25.294361218486014, 0.0011139388065368981, 62.788398801715246, 0.0031545343276425533, 27255.17659083166, 54510.35318166332, 5545.686966785044, 151148677.59719998, 302297355.19439995, 14493892012.008064, 0.02085687922498313, 14084.799355055848, 9174758.160538057, 5467692.174918093, 14642450.33545615, 15377.93614149864, 36907046.73959673, 0.074, 2731121.458730158, 3132.8078736218586, 17373571.79418631, 0.11494359110759533, 114943591.10759534, 141.7806207593967, 10, 171.72187368518695
3, 0.25, USA, USA, 77, USA, 77, 503828925.324, -12.988370071952192, 0.212083333327, 171.72187368518695, 38.90857589368405, 135.64237441241252, 132.8132977915029, 1.0271406757791214e-06, 0.00013641794044601797, 170.05481624608328, 90850.58863610555, Max_Drawdown, 25.60334860634894, 0.0010023657316416917, 64.51192450003299, 0.0031545343276425533, 27255.17659083166, 81765.52977249498, 5545.686966785044, 151148677.59719998, 453446032.7915999, 14493892012.008064, 0.0312853188374747, 14084.799355055848, 9174758.160538057, 5467692.174918093, 14642450.33545615, 15800.056606947397, 37920135.856673755, 0.074, 2806090.0533938576, 3146.326233946325, 17448540.388850007, 0.1154395835030001, 115439583.5030001, 142.39241745928055, 10, 171.72187368518695
4, 0.25, USA, USA, 77, USA, 77, 503828925.324, -12.988370071952192, 0.212083333327, 171.72187368518695, 40.32311420413887, 135.64237441241252, 131.39875948104807, 1.0271406757791214e-06, 0.00013496501060990195, 170.05481624608328, 90850.58863610555, Max_Drawdown, 25.921328207479217, 0.0009387581045217093, 66.24444241161808, 0.0031545343276425533, 27255.17659083166, 109020.70636332664, 5545.686966785044, 151148677.59719998, 604594710.3887999, 14493892012.008064, 0.04171375844996626, 14084.799355055848, 9174758.160538057, 5467692.174918093, 14642450.33545615, 16224.379416842501, 38938510.600422, 0.074, 2881449.784431228, 3159.9151241034374, 17523900.119887378, 0.11593816365755626, 115938163.65755625, 143.0074061083225, 10, 171.72187368518695
5, 0.25, USA, USA, 77, USA, 77, 503828925.324, -12.988370071952192, 0.212083333327, 171.72187368518695, 41.737652514593684, 135.64237441241252, 129.98422117059326, 1.0271406757791214e-06, 0.00013351208077378593, 170.05481624608328, 90850.58863610555, Max_Drawdown, 26.248348132517535, 0.0006081315595313833, 67.98600064711121, 0.0031545343276425533, 27255.17659083166, 136275.8829541583, 5545.686966785044, 151148677.59719998, 755743387.9859998, 14493892012.008064, 0.052142198062457824, 14084.799355055848, 9174758.160538057, 5467692.174918093, 14642450.33545615, 16650.916354289977, 39962199.250295945, 0.074, 2957202.7445218996, 3173.574921445837, 17599653.07997805, 0.11643934541643705, 116439345.41643704, 143.6256037842668, 10, 171.72187368518695
6, 0.25, USA, USA, 77, USA, 77, 503828925.324, -12.988370071952192, 0.212083333327, 171.72187368518695, 43.1521908250485, 135.64237441241252, 128.56968286013844, 1.0271406757791214e-06, 0.00013205915093766993, 170.05481624608328, 90850.58863610555, Max_Drawdown, 26.58555330189114, 0.0005473028518298916, 69.73774412693965, 0.0031545343276425533, 27255.17659083166, 163531.05954498996, 5545.686966785044, 151148677.59719998, 906892065.5831997, 14493892012.008064, 0.06257063767494939, 14084.799355055848, 9174758.160538057, 5467692.174918093, 14642450.33545615, 17079.947829581433, 40991874.79099544, 0.074, 3033398.7345336624, 3187.314606081505, 17675849.06998981, 0.1169434582622988, 116943458.2622988, 144.2474168973803, 10, 171.72187368518695
7, 0.25, USA, USA, 77, USA, 77, 503828925.324, -12.988370071952192, 0.212083333327, 171.72187368518695, 44.566729135503316, 135.64237441241252, 127.15514454968363, 1.0271406757791214e-06, 0.0001306062211015539, 170.05481624608328, 90850.58863610555, Max_Drawdown, 26.93320257202274, 0.0005533913263000068, 71.49993170752606, 0.0031545343276425533, 27255.17659083166, 190786.23613582161, 5545.686966785044, 151148677.59719998, 1058040743.1803997, 14493892012.008064, 0.07299907728744094, 14084.799355055848, 9174758.160538057, 5467692.174918093, 14642450.33545615, 17511.53724101359, 42027689.37843262, 0.074, 3110049.0140040135, 3201.1362083337485, 17752499.349460162, 0.11745057668826754, 117450576.68826754, 144.87293733344424, 10, 171.72187368518695
8, 0.25, USA, USA, 77, USA, 77, 503828925.324, -12.988370071952192, 0.212083333327, 171.72187368518695, 45.98126744595813, 135.64237441241252, 125.74060623922881, 1.0271406757791214e-06, 0.0001291532912654379, 170.05481624608328, 90850.58863610555, Max_Drawdown, 27.291683527503764, 0.0004982750749334219, 73.27295097346189, 0.0031545343276425533, 27255.17659083166, 218041.41272665327, 5545.686966785044, 151148677.59719998, 1209189420.7775996, 14493892012.008064, 0.08342751689993251, 14084.799355055848, 9174758.160538057, 5467692.174918093, 14642450.33545615, 17945.779514579306, 43069870.83499034, 0.074, 3187170.441789285, 3215.0427681967876, 17829620.777245436, 0.11796081223257575, 117960812.23257574, 145.50230267263754, 10, 171.72187368518695
9, 0.25, USA, USA, 77, USA, 77, 503828925.324, -12.988370071952192, 0.212083333327, 171.72187368518695, 47.39580575641295, 135.64237441241252, 124.326067928774, 1.0271406757791214e-06, 0.00012770036142932187, 170.05481624608328, 90850.58863610555, Max_Drawdown, 27.661673803020946, 0.00044882414009950736, 75.05747955943389, 0.0031545343276425533, 27255.17659083166, 245296.58931748493, 5545.686966785044, 151148677.59719998, 1360338098.3747995, 14493892012.008064, 0.09385595651242407, 14084.799355055848, 9174758.160538057, 5467692.174918093, 14642450.33545615, 18382.84061442387, 44118817.47461729, 0.074, 3264792.493121679, 3229.0396006536675, 17907242.828577828, 0.11847435990342768, 118474359.90342768, 146.13575345367997, 10, 171.72187368518695
10, 0.25, USA, USA, 77, USA, 77, 503828925.324, -12.988370071952192, 0.212083333327, 171.72187368518695, 48.81034406686776, 135.64237441241252, 122.91152961831918, 1.0271406757791214e-06, 0.00012624743159320585, 170.05481624608328, 90850.58863610555, Max_Drawdown, 28.04387859764782, 0.0004539894727806578, 76.85422266451559, 0.0031545343276425533, 27255.17659083166, 272551.7659083166, 5545.686966785044, 151148677.59719998, 1511486775.9719994, 14493892012.008064, 0.10428439612491563, 14084.799355055848, 9174758.160538057, 5467692.174918093, 14642450.33545615, 18822.893255675, 45174943.81362, 0.074, 3342945.8422078798, 3243.132236886886, 17985396.17766403, 0.11899142264144565, 118991422.64144565, 146.77353999977038, 10, 171.72187368518695
11, 0.25, USA, USA, 77, USA, 77, 503828925.324, -12.988370071952192, 0.212083333327, 171.72187368518695, 50.22488237732258, 135.64237441241252, 121.49699130786436, 1.0271406757791214e-06, 0.00012479450175708983, 170.05481624608328, 90850.58863610555, Max_Drawdown, 28.43885845559354, 0.0004091474749706234, 78.66374083291612, 0.0031545343276425533, 27255.17659083166, 299806.94249914825, 5545.686966785044, 151148677.59719998, 1662635453.5691993, 14493892012.008064, 0.11471283573740719, 14084.799355055848, 9174758.160538057, 5467692.174918093, 14642450.33545615, 19266.074725048362, 46238579.34011607, 0.074, 3421654.8711685888, 3257.325073488036, 18064105.20662474, 0.11951216175879646, 119512161.75879647, 147.41586128624027, 10, 171.72187368518695
12, 0.25, USA, USA, 77, USA, 77, 503828925.324, -12.988370071952192, 0.212083333327, 171.72187368518695, 51.639420687777395, 135.64237441241252, 120.08245299740955, 1.0271406757791214e-06, 0.00012334157192097383, 170.05481624608328, 90850.58863610555, Max_Drawdown, 28.847439443843427, 0.0003689476867444012, 80.48686013162083, 0.0031545343276425533, 27255.17659083166, 327062.1190899799, 5545.686966785044, 151148677.59719998, 1813784131.1663992, 14493892012.008064, 0.12514127534989875, 14084.799355055848, 9174758.160538057, 5467692.174918093, 14642450.33545615, 19712.58734025856, 47310209.61662055, 0.074, 3500955.5116299205, 3271.624589659124, 18143405.847086072, 0.1200368149792015, 120036814.97920151, 148.06301054054546, 10, 171.72187368518695
13, 0.25, USA, USA, 77, USA, 77, 503828925.324, -12.988370071952192, 0.212083333327, 171.72187368518695, 53.05395899823221, 135.64237441241252, 118.66791468695473, 1.0271406757791214e-06, 0.0001218886420848578, 170.05481624608328, 90850.58863610555, Max_Drawdown, 29.270497713317514, 0.00037334559530149004, 82.32445671154973, 0.0031545343276425533, 27255.17659083166, 354317.29568081157, 5545.686966785044, 151148677.59719998, 1964932808.7635992, 14493892012.008064, 0.13556971496239031, 14084.799355055848, 9174758.160538057, 5467692.174918093, 14642450.33545615, 20162.64568541915, 48390349.64500596, 0.074, 3580885.8737304406, 3286.0376574321967, 18223336.20918659, 0.12056563443942547, 120565634.43942547, 148.71529876834254, 10, 171.72187368518695
14, 0.25, USA, USA, 77, USA, 77, 503828925.324, -12.988370071952192, 0.212083333327, 171.72187368518695, 54.46849730868703, 135.64237441241252, 117.25337637649992, 1.0271406757791214e-06, 0.00012043571224874179, 170.05481624608328, 90850.58863610555, Max_Drawdown, 29.708818817624216, 0.00033674638117528656, 84.17731612631124, 0.0031545343276425533, 27255.17659083166, 381572.47227164323, 5545.686966785044, 151148677.59719998, 2116081486.360799, 14493892012.008064, 0.14599815457488188, 14084.799355055848, 9174758.160538057, 5467692.174918093, 14642450.33545615, 20616.44215583653, 49479461.17400767, 0.074, 3661480.1268765675, 3300.570438245256, 18303930.462332718, 0.12109884620434018, 121098846.20434017, 149.37300481612954, 10, 171.72187368518695
15, 0.25, USA, USA, 77, USA, 77, 503828925.324, -12.988370071952192, 0.212083333327, 171.72187368518695, 55.88303561914184, 135.64237441241252, 115.8388380660451, 1.0271406757791214e-06, 0.00011898278241262577, 170.05481624608328, 90850.58863610555, Max_Drawdown, 30.16303479939382, 0.0, 86.04607041853566, 0.0031545343276425533, 27255.17659083166, 408827.6488624749, 5545.686966785044, 151148677.59719998, 2267230163.957999, 14493892012.008064, 0.15642659418737345, 14084.799355055848, 9174758.160538057, 5467692.174918093, 14642450.33545615, 21074.13154939363, 50577915.718544714, 0.074, 3742765.7631723084, 3315.2278894830533, 18385216.098628458, 0.12163663216176919, 121636632.1617692, 150.03635303889905, 10, 171.72187368518695
16, 0.25, USA, USA, 77, USA, 77, 503828925.324, -12.988370071952192, 0.212083333327, 171.72187368518695, 57.29757392959666, 135.64237441241252, 114.42429975559028, 1.0271406757791214e-06, 0.00011752985257650976, 170.05481624608328, 90850.58863610555, Max_Drawdown, 30.635083672677556, 0.0, 87.93265760227422, 0.0031545343276425533, 27255.17659083166, 436082.82545330655, 5545.686966785044, 151148677.59719998, 2418378841.555199, 14493892012.008064, 0.16685503379986502, 14084.799355055848, 9174758.160538057, 5467692.174918093, 14642450.33545615, 21536.188518365245, 51686852.44407659, 0.074, 3824827.0808616676, 3330.0252118311864, 18467277.416317817, 0.12217955002908952, 122179550.02908953, 150.70603136988134, 10, 171.72187368518695
17, 0.25, USA, USA, 77, USA, 77, 503828925.324, -12.988370071952192, 0.212083333327, 171.72187368518695, 58.712112240051475, 135.64237441241252, 113.00976144513547, 1.0271406757791214e-06, 0.00011607692274039374, 170.05481624608328, 90850.58863610555, Max_Drawdown, 31.125704754247813, 0.0, 89.83781699429929, 0.0031545343276425533, 27255.17659083166, 463338.0020441382, 5545.686966785044, 151148677.59719998, 2569527519.152399, 14493892012.008064, 0.1772834734123566, 14084.799355055848, 9174758.160538057, 5467692.174918093, 14642450.33545615, 22002.794133878047, 52806705.92130731, 0.074, 3907696.2381767407, 3344.9682040720763, 18550146.57363289, 0.12272781256523894, 122727812.56523894, 151.38230224297092, 10, 171.72187368518695
18, 0.25, USA, USA, 77, USA, 77, 503828925.324, -12.988370071952192, 0.212083333327, 171.72187368518695, 60.12665055050629, 135.64237441241252, 111.59522313468065, 1.0271406757791214e-06, 0.00011462399290427772, 170.05481624608328, 90850.58863610555, Max_Drawdown, 31.63621380811796, 0.0, 91.76286435862426, 0.0031545343276425533, 27255.17659083166, 490593.17863496987, 5545.686966785044, 151148677.59719998, 2720676196.749599, 14493892012.008064, 0.18771191302484813, 14084.799355055848, 9174758.160538057, 5467692.174918093, 14642450.33545615, 22474.270648694684, 53938249.55686724, 0.074, 3991430.467208176, 3360.0671863141224, 18633880.802664325, 0.12328179841786135, 123281798.41786136, 152.06563271246364, 10, 171.72187368518695
19, 0.25, USA, USA, 77, USA, 77, 503828925.324, -12.988370071952192, 0.212083333327, 171.72187368518695, 61.54118886096111, 135.64237441241252, 110.18068482422584, 1.0271406757791214e-06, 0.00011317106306816171, 170.05481624608328, 90850.58863610555, Max_Drawdown, 32.16807056986893, 0.0, 93.70925943083003, 0.0031545343276425533, 27255.17659083166, 517848.3552258015, 5545.686966785044, 151148677.59719998, 2871824874.346799, 14493892012.008064, 0.1981403526373397, 14084.799355055848, 9174758.160538057, 5467692.174918093, 14642450.33545615, 22950.97557663896, 55082341.38393351, 0.074, 4076093.2624110794, 3375.3336078972334, 18718543.597867228, 0.12384192766641836, 123841927.66641836, 152.7565409379737, 10, 171.72187368518695
20, 0.25, USA, USA, 77, USA, 77, 503828925.324, -12.988370071952192, 0.212083333327, 171.72187368518695, 62.95572717141592, 135.64237441241252, 108.76614651377102, 1.0271406757791214e-06, 0.00011171813323204569, 170.05481624608328, 90850.58863610555, Max_Drawdown, 32.72290091713229, 0.0, 95.67862808854821, 0.0031545343276425533, 27255.17659083166, 545103.5318166332, 5545.686966785044, 151148677.59719998, 3022973551.943999, 14493892012.008064, 0.20856879224983127, 14084.799355055848, 9174758.160538057, 5467692.174918093, 14642450.33545615, 23433.307122520513, 56239937.09404923, 0.074, 4161755.3449596427, 3390.780221285552, 18804205.680415794, 0.12440866820236171, 124408668.20236172, 153.45560405424914, 10, 171.72187368518695
21, 0.25, USA, USA, 77, USA, 77, 503828925.324, -12.988370071952192, 0.212083333327, 171.72187368518695, 64.37026548187073, 135.64237441241252, 107.35160820331622, 1.0271406757791214e-06, 0.00011026520339592969, 170.05481624608328, 90850.58863610555, Max_Drawdown, 33.30252356218597, 0.0, 97.6727890440567, 0.0031545343276425533, 27255.17659083166, 572358.7084074649, 5545.686966785044, 151148677.59719998, 3174122229.5411987, 14493892012.008064, 0.21899723186232284, 14084.799355055848, 9174758.160538057, 5467692.174918093, 14642450.33545615, 23921.710719600967, 57412105.727042325, 0.074, 4248495.823801132, 3406.4212914290715, 18890946.15925728, 0.12498254341066915, 124982543.41066915, 154.1634676461922, 10, 171.72187368518695
22, 0.25, USA, USA, 77, USA, 77, 503828925.324, -12.988370071952192, 0.212083333327, 171.72187368518695, 65.78480379232555, 135.64237441241252, 105.9370698928614, 1.0271406757791214e-06, 0.00010881227355981368, 170.05481624608328, 90850.58863610555, Max_Drawdown, 33.90898243949627, 0.0, 99.69378623182182, 0.0031545343276425533, 27255.17659083166, 599613.8849982966, 5545.686966785044, 151148677.59719998, 3325270907.1383986, 14493892012.008064, 0.22942567147481438, 14084.799355055848, 9174758.160538057, 5467692.174918093, 14642450.33545615, 24416.686961848307, 58600048.70843594, 0.074, 4336403.60442426, 3422.2728497931907, 18978853.93988041, 0.12556414149025932, 125564141.49025932, 154.88085724540508, 10, 171.72187368518695
23, 0.25, USA, USA, 77, USA, 77, 503828925.324, -12.988370071952192, 0.212083333327, 171.72187368518695, 67.19934210278036, 135.64237441241252, 104.52253158240659, 1.0271406757791214e-06, 0.00010735934372369766, 170.05481624608328, 90850.58863610555, Max_Drawdown, 34.54458633701904, 0.0, 101.7439284397994, 0.0031545343276425533, 27255.17659083166, 626869.0615891283, 5545.686966785044, 151148677.59719998, 3476419584.7355986, 14493892012.008064, 0.23985411108730595, 14084.799355055848, 9174758.160538057, 5467692.174918093, 14642450.33545615, 24918.8013103099, 59805123.14474376, 0.074, 4425579.112711038, 3438.3530052042124, 19068029.44816719, 0.12615412685899954, 126154126.85899955, 155.60859239803875, 10, 171.72187368518695
1, 0.25, USA, USA, 78, USA, 78, 2500000000.0, -13.500439266396022, 0.0703571414841, 173.37843728455215, 4.439810610803915, 168.93862667374825, 168.93862667374825, 3.159080796949526e-07, 5.336907713880631e-05, 152.10165161099113, 72680.47090888444, Max_Drawdown, 57.85880590589634, 0.022765499068477434, 62.29861651670026, 0.0025236274621140424, 21804.14127266533, 21804.14127266533, 34397.135416666664, 749999999.9999999, 749999999.9999999, 29715097147.536137, 0.025239695373575014, 28434.063714666554, 114881425.94970204, 68463523.80276594, 183344949.752468, 75710.12423904546, 181704298.1737091, 0.074, 13446118.064854473, 5721.146991850083, 196791067.81732246, 0.26238809042309663, 262388090.42309663, 323.6504617750812, 20, 173.37843728455215
2, 0.25, USA, USA, 78, USA, 78, 2500000000.0, -13.500439266396022, 0.0703571414841, 173.37843728455215, 8.703770084879434, 168.93862667374825, 164.6746671996727, 3.159080796949526e-07, 5.202205788945401e-05, 152.10165161099113, 72680.47090888444, Max_Drawdown, 60.03320440573212, 0.01995122241442649, 68.73697449061156, 0.0025236274621140424, 21804.14127266533, 43608.28254533066, 34397.135416666664, 749999999.9999999, 1499999999.9999998, 29715097147.536137, 0.05047939074715003, 28434.063714666554, 114881425.94970204, 68463523.80276594, 183344949.752468, 83534.51761011822, 200482842.26428372, 0.074, 14835730.327556994, 5761.546061303676, 198180680.080025, 0.2642409067733667, 264240906.7733667, 325.9358736868124, 20, 173.37843728455215
3, 0.25, USA, USA, 78, USA, 78, 2500000000.0, -13.500439266396022, 0.0703571414841, 173.37843728455215, 12.967729558954954, 168.93862667374825, 160.4107077255972, 3.159080796949526e-07, 5.0675038640101717e-05, 152.10165161099113, 72680.47090888444, Max_Drawdown, 62.442402163282225, 0.018144991733894916, 75.41013172223718, 0.0025236274621140424, 21804.14127266533, 65412.42381799599, 34397.135416666664, 749999999.9999999, 2249999999.9999995, 29715097147.536137, 0.07571908612072503, 28434.063714666554, 114881425.94970204, 68463523.80276594, 183344949.752468, 91644.25730132991, 219946217.52319178, 0.074, 16276020.096716192, 5803.418436770771, 199620969.8491842, 0.2661612931322456, 266161293.13224563, 328.3046318527623, 20, 173.37843728455215
